PRODUCT_ID,DEPARTMENT_NAME,HEIGHT_INCHES,WIDTH_INCHES,DEPTH_INCHES,WEIGHT_GRAMS
24501,Canned Goods,,,,1.34E+03
24502,Canned Goods,4.43,2.95,,4.67E+02
24506,Canned Goods,4.43,2.95,,4.67E+02
24507,Canned Goods,4.43,2.95,,4.63E+02
24508,Canned Goods,4.43,2.95,,4.76E+02
24509,Canned Goods,4.43,2.95,,4.67E+02
24518,Canned Goods,,,,4.83E+02
24519,Canned Goods,,,,4.81E+02
24520,Canned Goods,4.44,3,,4.71E+02
24521,Canned Goods,,,,4.72E+02
24526,Canned Goods,4.44,3,,4.71E+02
24534,Canned Goods,3.88,3.86,,7.26E+01
24535,Canned Goods,3.89,3.77,,8.62E+01
24537,Canned Goods,4.44,3,,4.71E+02
24570,Canned Goods,8.23,3.68,,1.03E+03
24571,Canned Goods,7.78,3.7,,1.03E+03
24574,Canned Goods,8.37,3.76,,1.03E+03
24575,Dry Goods & Pasta,,,,4.54E+02
24588,Canned Goods,8.32,3.83,,1.02E+03
24589,Canned Goods,8.32,3.82,,1.02E+03
24590,Canned Goods,,,,1.02E+03
24591,Canned Goods,8.32,3.82,,1.01E+03
24613,Canned Goods,5.46,3.34,,5.26E+02
24618,Canned Goods,3.75,3.33,,3.63E+02
24628,Canned Goods,8.34,3.67,,1.02E+03
24656,Canned Goods,3.08,2.88,,3.99E+02
24674,Canned Goods,8.2,3.68,,9.80E+02
24675,Canned Goods,8.2,3.68,,9.84E+02
24679,Canned Goods,8.32,3.78,,9.93E+02
24681,Canned Goods,8.2,3.68,,9.80E+02
24682,Canned Goods,,,,9.98E+02
24683,Canned Goods,8.28,3.81,,9.98E+02
24732,Dry Goods & Pasta,3.23,1.25,,4.94E+02
24734,Dry Goods & Pasta,2.8,10.8,1.4,4.31E+02
24738,Dry Goods & Pasta,2.83,10.77,1.14,4.81E+02
24750,Dry Goods & Pasta,6.3,8.15,3.55,4.01E+02
24751,Dry Goods & Pasta,3.82,7.41,,2.97E+02
24755,Dry Goods & Pasta,3.21,10.96,,4.90E+02
24756,Dry Goods & Pasta,7.12,5.18,,4.99E+02
24799,Dry Goods & Pasta,,,,2.98E+02
24801,Dry Goods & Pasta,5.8,2.8,2.8,6.99E+02
24805,Dry Goods & Pasta,6.64,3.34,,1.05E+03
24806,Dry Goods & Pasta,6.64,3.34,,1.06E+03
24808,Dry Goods & Pasta,6.67,3.39,,1.08E+03
24809,Dry Goods & Pasta,7.06,3.68,,1.37E+03
24822,Dry Goods & Pasta,6.64,3.38,,1.07E+03
24835,Dry Goods & Pasta,6.57,3.51,3.51,7.23E+02
24836,Dry Goods & Pasta,6.36,3.51,3.51,7.23E+02
24851,Canned Goods,4.44,2.94,2.94,4.25E+02
24852,Canned Goods,3.37,2.12,2.12,1.70E+02
24865,Canned Goods,4.44,2.94,2.94,4.11E+02
24871,Canned Goods,4.62,3.93,3.93,7.94E+02
24873,Canned Goods,4.62,3.93,,7.94E+02
24876,Canned Goods,4.62,3.93,3.93,7.94E+02
24888,Canned Goods,4.43,2.95,,4.81E+02
24891,Canned Goods,,,,4.79E+02
24892,Canned Goods,4.43,2.95,,4.72E+02
24914,International,4.42,2.95,,4.85E+02
24915,International,4.4,2.96,,4.85E+02
24917,Canned Goods,4.43,2.95,,4.94E+02
24918,Canned Goods,4.44,2.95,,4.97E+02
24919,Canned Goods,4.43,2.95,,4.94E+02
24922,International,6.3,4.61,2,2.30E+02
24926,International,6.3,4.32,2,2.27E+02
24927,International,6.3,4.32,2,2.30E+02
24929,International,6.3,4.67,2,2.30E+02
24956,International,,,,1.13E+02
24971,International,3.77,3.13,,5.90E+02
24972,International,3.75,3.13,,5.90E+02
25028,International,6.6,5.76,,2.90E+02
25034,International,6.6,5.76,,2.99E+02
25054,International,6.76,2.28,2.28,4.49E+02
25074,International,,,,2.13E+02
25085,International,6.6,4.65,2.45,2.55E+02
25093,International,,,,4.76E+02
25104,International,,,,4.54E+02
25117,International,6.01,5.83,,2.27E+02
25118,International,,,,3.29E+02
25119,International,6,5.8,,2.47E+02
25120,International,6.2,5.85,,2.45E+02
25170,International,7.36,5.02,,2.38E+02
25179,Pantry,7.66,5.31,,2.72E+02
25220,International,,,,4.85E+02
25225,International,6.94,2.57,,3.79E+02
25266,Pantry,,,,7.30E+02
25284,Pantry,3.81,2.5,2.5,3.54E+02
25285,Pantry,3.81,2.5,2.5,3.54E+02
25294,Pantry,6.15,2.82,1.75,2.27E+02
25298,Pantry,6.5,2.88,1.98,3.40E+02
25301,Pantry,,,,4.54E+02
25308,Pantry,,,,3.54E+02
25334,Pantry,7.39,1.88,,3.18E+02
25337,Pantry,,,,3.40E+02
25339,Pantry,5.55,1.67,,1.56E+02
25341,Pantry,7.8,2.46,2.46,3.40E+02
25342,Pantry,7.8,2.46,2.46,3.40E+02
25343,Pantry,7.82,2.44,,6.35E+02
25369,Pantry,,,,6.46E+02
25370,Pantry,7.82,2.44,,6.71E+02
25393,Breakfast,8.87,6.25,1.75,3.76E+02
25394,Breakfast,8.87,6.25,1.75,3.54E+02
25395,Breakfast,8.87,6.25,1.75,3.83E+02
25401,Breakfast,7.81,6.25,1.94,3.26E+02
25402,Breakfast,7.81,6.31,1.94,3.26E+02
25403,Breakfast,7.81,6.25,1.94,3.26E+02
25417,Breakfast,9,6.75,3,3.26E+02
25419,Breakfast,9,6.75,3,3.26E+02
25442,Breakfast,9.5,6.5,2.5,3.40E+02
25444,Breakfast,9.5,6.5,3,3.40E+02
25446,Breakfast,9.5,6.5,3,3.40E+02
25454,Breakfast,9.52,6.66,,3.31E+02
25461,Breakfast,10.31,6.32,2.5,3.76E+02
25472,Breakfast,9.81,6.05,,5.08E+02
25475,Breakfast,,,,5.26E+02
25490,Breakfast,10.25,6.44,1.84,3.97E+02
25491,Breakfast,10.25,6.44,1.84,3.97E+02
25493,Breakfast,10.75,7.65,2,2.69E+02
25505,Breakfast,10.31,6.27,2.11,3.49E+02
25508,Breakfast,10.36,6.37,2.5,3.76E+02
25509,Breakfast,10.32,6.33,2.5,3.01E+02
25510,Breakfast,10.32,6.33,2.5,3.01E+02
25511,Breakfast,10.31,6.25,2.5,2.83E+02
25529,Breakfast,10.85,7.77,2,4.62E+02
25533,Breakfast,10.28,7.39,2.2,4.69E+02
25534,Breakfast,10.53,7.38,2.2,4.63E+02
25536,Breakfast,10.35,6.37,2.5,3.01E+02
25538,Breakfast,10.31,6.25,2.5,2.83E+02
25541,Breakfast,10.31,6.33,2.11,3.97E+02
25547,Breakfast,14,10,2,3.81E+02
25548,Breakfast,11.12,7.56,2.69,3.45E+02
25550,Breakfast,11.25,7.65,2,2.52E+02
25552,Breakfast,10.96,7.82,1.75,3.80E+02
25553,Breakfast,10.85,7.77,2,3.40E+02
25572,Breakfast,7.93,4.9,2.5,3.97E+02
25574,Breakfast,7.88,4.75,2.5,3.97E+02
25576,Breakfast,7.88,6.31,2.5,3.97E+02
25601,Breakfast,8.74,5.61,,4.88E+02
25603,Breakfast,5.33,4.24,4.24,9.30E+02
25627,Snacks,1.53,4.85,,4.08E+01
25649,Snacks,5.69,5.56,1.5,2.10E+02
25653,Snacks,5.5,5.9,1.6,2.10E+02
25703,Babies,6.39,3.31,,1.21E+02
25707,Babies,6.39,3.31,,1.21E+02
25745,Babies,2.7,2.2,2.2,1.86E+02
25749,Babies,2.7,2.2,2.2,1.86E+02
25758,Babies,2.7,2.2,2.2,1.86E+02
25781,Babies,8.79,3.32,3.32,1.22E+02
25799,Babies,4.9,5.3,2.05,1.81E+02
25810,Babies,7.25,5.5,1.95,2.68E+02
25840,Dairy & Eggs,8.31,3.65,3.6,1.02E+03
25842,Dairy & Eggs,8.31,3.75,3.6,9.93E+02
25843,Dairy & Eggs,8.31,3.68,3.6,9.96E+02
25860,Dairy & Eggs,8.2,3.72,2.3,9.82E+02
25868,Dairy & Eggs,8.31,3.65,3.6,9.98E+02
25869,Dairy & Eggs,8.31,3.75,3.6,9.96E+02
25871,Dairy & Eggs,8.22,3.88,,1.01E+03
25873,Dairy & Eggs,,,,1.04E+03
25885,Dairy & Eggs,8.3,3.7,,1.01E+03
25890,Dairy & Eggs,9.25,4.7,4.5,2.00E+03
25891,Dairy & Eggs,9.24,4.58,,2.02E+03
25897,Dairy & Eggs,,,,2.59E+02
25927,Frozen,7.13,7.13,2,2.57E+02
25930,Frozen,4.35,6.95,0.9,2.18E+02
25968,Frozen,5.41,4.78,,2.13E+02
25978,Frozen,8.35,4.5,3.5,2.83E+02
25985,Frozen,7.6,8.2,2.3,3.16E+02
25987,Frozen,8.35,8.3,1.45,2.83E+02
25995,Frozen,7.62,7.5,3.5,2.81E+02
26000,Frozen,7.63,7.5,3.5,2.68E+02
26001,Frozen,7.79,7.5,1.92,3.15E+02
26007,Frozen,,,,6.74E+02
26019,Frozen,7,8.45,1.55,3.49E+02
26020,Frozen,7.1,8.4,1.55,3.45E+02
26079,Frozen,2.34,2.75,2.75,9.98E+01
26081,Frozen,2.36,2.74,2.74,9.07E+00
26082,Frozen,2.4,2.65,2.7,1.36E+01
26083,Frozen,2.35,2.7,2.7,9.07E+00
26084,Frozen,2.35,2.65,2.65,9.07E+00
26120,Frozen,6.5,6.9,1.45,2.63E+02
26121,Frozen,6.5,6.9,1.45,2.63E+02
26137,Frozen,,,,2.18E+02
26138,Frozen,6.83,5.31,2.6,2.68E+02
26154,Frozen,4,7.02,,8.89E+02
26155,Frozen,4,7.02,,8.62E+02
26159,Frozen,4,7.02,,8.75E+02
26160,Frozen,5.4,4.7,4.7,3.18E+01
26166,Frozen,4.78,6.88,4.13,8.53E+02
26167,Frozen,5.55,4.65,4.65,6.80E+02
26195,Frozen,4.11,3.89,3.88,4.76E+02
26198,Frozen,4.11,3.9,3.88,4.76E+02
26203,Frozen,4.11,3.9,3.88,4.76E+02
26204,Frozen,4.11,3.89,3.88,4.76E+02
26213,Frozen,4.11,3.89,3.88,4.76E+02
26214,Frozen,4.11,3.89,3.88,4.76E+02
26215,Frozen,4.11,3.89,3.88,4.76E+02
26216,Frozen,4.11,3.9,3.88,4.76E+02
26219,Frozen,4.06,3.69,3.69,4.40E+02
26220,Frozen,4.25,3.66,3.66,4.53E+02
26221,Frozen,4.25,3.66,3.66,4.36E+02
26246,Frozen,4.11,3.89,3.88,4.76E+02
26250,Frozen,4,3.9,3.9,2.27E+01
26255,Frozen,4,3.9,3.85,1.81E+01
26256,Frozen,4,3.9,3.9,2.27E+01
26258,Frozen,4,3.9,3.9,2.27E+01
26259,Frozen,4,3.9,3.9,2.27E+01
26262,Frozen,4,3.9,3.9,4.13E+02
26283,Frozen,4.06,3.69,3.69,4.48E+02
26287,Frozen,4,3.9,3.9,4.13E+02
26289,Frozen,4,3.9,3.9,4.13E+02
26293,Frozen,4,3.9,3.9,4.13E+02
26318,Frozen,4.15,3.9,3.9,2.27E+01
26366,Frozen,9.13,9.13,,4.76E+02
26381,Frozen,4.8,9.5,2.3,2.10E+02
26382,Frozen,4.8,9.5,2.3,2.10E+02
26388,Frozen,,,,2.99E+02
26390,Frozen,5.03,9.38,,3.29E+02
26398,Frozen,,,,3.72E+02
26399,Frozen,,,,3.63E+02
26400,Frozen,5.08,9.34,,3.04E+02
26401,Frozen,5.04,9.34,,3.63E+02
26411,Frozen,,,,1.77E+02
26425,Frozen,1.69,5.24,,1.45E+02
26430,Frozen,,,,2.91E+02
26572,Frozen,7.52,7.44,,5.81E+02
26573,Frozen,9.53,7.8,,4.51E+02
26575,Frozen,,,,5.94E+02
26583,Snacks,7.37,3.61,,1.13E+02
26584,Snacks,7.37,3.61,,1.13E+02
26585,Snacks,7.34,3.59,,1.02E+02
26595,Snacks,6.5,2.98,,9.53E+01
26605,Snacks,5.82,2.91,,9.07E+01
26608,Snacks,6.26,3.13,,9.07E+01
26639,Snacks,5.76,2.79,,9.07E+01
26640,Snacks,5.76,2.79,,9.07E+01
26659,Snacks,5.79,2.88,,9.07E+01
26664,Snacks,5.8,2.88,,9.07E+01
26665,Snacks,5.79,2.88,,9.07E+01
26667,Snacks,5.82,2.91,,9.07E+01
26672,Snacks,1.53,4.67,,3.40E+01
26677,Snacks,4.53,2.19,,4.54E+01
26716,Snacks,7.08,5.84,,2.06E+02
26732,Snacks,4.75,7.12,1.43,1.13E+02
26817,Snacks,4.8,7.82,,3.27E+02
26828,Snacks,7.35,4.15,,2.18E+02
26857,Snacks,5.99,2.5,,1.72E+02
26862,Snacks,8,4.92,,2.31E+02
26865,Snacks,7.66,4.73,,2.40E+02
26893,Snacks,7.69,5.31,1.81,2.13E+02
26954,Beverages,5.95,10.94,3.39,1.79E+03
26955,Snacks,7.35,5.71,,1.70E+02
26956,Snacks,7.32,5.77,,1.79E+02
26958,Snacks,7.35,5.7,,1.70E+02
26959,Snacks,7.35,5.74,,1.68E+02
26960,Snacks,,,,1.72E+02
26961,Snacks,7.34,5.69,,1.72E+02
26962,Snacks,7.34,5.68,,1.72E+02
26967,Snacks,7.36,5.54,,1.81E+02
26968,Snacks,4.84,3.23,,2.49E+02
26972,Snacks,6.19,5.56,,2.36E+02
27020,Snacks,4.81,7.55,,1.52E+02
27037,Snacks,4.81,7.11,,2.93E+02
27038,Snacks,4.81,7.11,,2.90E+02
27056,Snacks,3.06,10.31,,3.86E+01
27057,Snacks,3.12,10.2,,3.08E+02
27089,Snacks,7.69,5.31,2.31,2.13E+02
27112,International,6.74,7.05,,3.67E+02
27116,Snacks,3.26,8.78,,1.72E+02
27150,Beverages,11.42,3.39,3.39,1.59E+03
27151,Beverages,11.69,3.53,3.53,1.58E+03
27152,Beverages,11.95,3.88,,1.54E+03
27229,Snacks,12,7.5,,1.83E+02
27232,Snacks,12,7.5,,1.70E+02
27236,Pantry,,,,3.12E+01
27284,Pantry,4.23,3.39,,7.08E+02
27285,Pantry,4.25,3.4,,7.17E+02
27292,Pantry,5.12,3.16,,7.44E+02
27293,Pantry,5.13,3.16,,7.35E+02
27296,Pantry,5.13,3.18,,7.26E+02
27302,International,6.34,2.97,2.9,7.12E+02
27303,Pantry,6.32,2.97,2.91,6.94E+02
27305,Pantry,2.97,2.65,2.61,2.45E+02
27341,Snacks,12.25,8,3,2.41E+02
27356,Snacks,11.73,8.48,2.35,1.86E+02
27362,Snacks,14,9.75,3.5,3.69E+02
27367,Snacks,14,9.75,3.5,3.69E+02
27368,Snacks,10,6,3,2.27E+02
27413,Snacks,,,,1.13E+02
27416,Snacks,,,,1.13E+02
27432,Snacks,8.49,5.66,,1.36E+02
27441,Snacks,,,,2.27E+02
27471,Snacks,,,,4.97E+02
27524,Beverages,7.63,2.69,2.69,4.31E+02
27547,Beverages,6.26,2.6,2.6,4.85E+02
27548,Beverages,6.26,2.6,2.6,4.90E+02
27557,Beverages,7.95,2.6,,5.08E+02
27565,Beverages,,,,8.10E+02
27581,Beverages,,,,3.90E+02
27590,Beverages,7.07,3.93,3,3.61E+02
27595,Beverages,7.07,3.93,3,3.58E+02
27596,Beverages,7,4,3.1,3.63E+02
27701,Beverages,,,,5.67E+01
27740,Beverages,5.35,3.53,,2.97E+02
27744,Beverages,8.32,3.7,,9.93E+02
27846,Beverages,5.28,3.33,3.39,9.66E+01
27849,Beverages,5.28,2.76,3.39,9.66E+01
27875,Beverages,4.01,4.27,4.25,1.41E+02
27882,Beverages,5.07,5.1,2.8,6.80E+01
27883,Beverages,5.1,5.1,2.85,6.80E+01
27947,Beverages,4.37,3.15,,6.12E+01
27954,Beverages,4.37,3.15,,6.35E+01
27956,Beverages,,,,6.12E+01
27960,Beverages,4.39,3.16,,6.35E+01
27962,Beverages,4.37,3.15,,6.35E+01
27973,Beverages,4.34,3.13,,6.80E+01
27974,Beverages,,,,9.07E+01
27985,Beverages,,,,6.35E+01
27989,Beverages,4.36,3.15,,6.35E+01
27993,Beverages,4.35,3.13,,7.26E+01
27997,Beverages,,,,6.35E+01
28009,Beverages,4.35,3.12,,7.03E+01
28018,Beverages,4.36,3.13,,7.03E+01
28064,Beverages,4.34,3.16,,7.26E+01
28070,Beverages,4.34,3.13,,7.26E+01
28076,Beverages,4.34,3.13,,7.26E+01
28079,Beverages,4.34,3.13,,6.35E+01
28085,Beverages,4.33,3.14,,7.03E+01
28102,Beverages,4.33,3.14,,7.26E+01
28114,Beverages,4.33,3.14,,6.80E+01
28126,Beverages,4.33,3.14,,7.03E+01
28128,Beverages,4.33,3.14,,7.71E+01
28130,Beverages,4.33,3.14,,7.48E+01
28136,Beverages,4.34,3.13,,6.35E+01
28142,Beverages,3.25,5.5,2.75,8.62E+01
28147,Beverages,3.25,5.5,2.75,8.62E+01
28150,Beverages,3.25,5.5,2.75,8.16E+01
28157,Beverages,5.17,3.18,,8.62E+01
28309,Bakery,3.82,7.08,,5.22E+02
28406,Bakery,3.25,5.5,8.5,5.76E+02
28407,Bakery,3.75,6.5,6.5,4.54E+02
28408,Bakery,3.5,6,7.5,4.54E+02
28410,Bakery,3,5,8.5,4.99E+02
28414,Bakery,3.5,7.5,7.5,7.12E+02
28424,Bakery,2.73,11.17,,5.99E+02
28433,Bakery,2.84,4.2,,5.08E+02
28434,Bakery,3.26,4.32,,5.26E+02
28435,Frozen,3.68,4.44,,5.22E+02
28444,Bakery,4.03,9.13,,7.08E+02
28445,Bakery,4.31,4.31,,7.53E+02
28446,Bakery,4.8,5.65,,7.57E+02
28448,Bakery,2.98,3.86,,3.63E+02
28458,Bakery,,,,3.18E+02
28459,Bakery,1.99,7.03,,3.27E+02
28464,Bakery,3.01,3.94,,3.76E+02
28466,Bakery,8.8,5.22,3.07,5.22E+02
28467,Bakery,7.7,7.81,3.07,5.69E+02
28596,Snacks,,,,1.68E+02
28615,Deli,7.87,5.51,0.5,1.78E+02
28617,Deli,7.87,5.51,0.5,1.78E+02
28818,Beverages,7.25,2.36,2.36,4.31E+02
28824,Beverages,7.25,2.24,2.24,4.31E+02
28826,Beverages,,,,4.31E+02
28843,Beverages,10.36,4.08,4.08,1.81E+03
28906,Beverages,9.29,3.9,,2.05E+03
28914,Beverages,8.79,2.96,,1.03E+03
28984,Dairy & Eggs,3.53,4.53,,6.67E+02
29012,Beverages,8.79,3.16,,1.03E+03
29013,Beverages,8.87,3.16,,1.03E+03
29055,Dairy & Eggs,9.09,3.02,2.81,1.04E+03
29056,Dairy & Eggs,9.11,3.03,2.81,1.04E+03
29071,Dairy & Eggs,8.88,3,,1.01E+03
29073,Dairy & Eggs,10.25,8.25,12,1.42E+03
29074,Dairy & Eggs,9.65,4.08,3.99,1.95E+03
29132,Dairy & Eggs,10.37,4.54,,1.53E+03
29139,Dairy & Eggs,9.62,4.1,3.99,1.99E+03
29140,Dairy & Eggs,9.62,4.08,3.99,2.01E+03
29141,Dairy & Eggs,9.62,4.08,3.99,1.97E+03
29188,Dairy & Eggs,2.8,3.2,3.2,1.77E+02
29266,Dairy & Eggs,2.1,3.7,3.7,1.70E+02
29267,Dairy & Eggs,2.32,3.71,3.6,2.09E+02
29271,Dairy & Eggs,2.26,3.74,,1.65E+02
29272,Dairy & Eggs,2.26,3.74,,1.61E+02
29286,Dairy & Eggs,,,,7.10E+02
29289,Dairy & Eggs,9.18,9.25,2,5.03E+02
29291,Dairy & Eggs,3.2,5.15,5.15,5.31E+02
29293,Dairy & Eggs,3.2,5.15,5.15,5.31E+02
29298,Dairy & Eggs,4.6,4.6,,2.45E+02
29301,Dairy & Eggs,,,,7.03E+02
29302,Dairy & Eggs,4.47,4.6,,6.99E+02
29327,Dairy & Eggs,5.13,5.09,,9.07E+02
29352,Bakery,,,,3.79E+02
29391,Deli,5.75,4.78,,2.00E+02
29393,Frozen,5.82,4.79,,1.77E+02
29395,Deli,,,,1.56E+02
29399,Deli,,,,1.56E+02
29403,International,,,,4.60E+02
29408,Frozen,4.8,7.02,,1.72E+02
29411,Frozen,,,,2.49E+02
29425,Meat & Seafood,,,,3.99E+02
29426,Frozen,4.67,6.67,,3.99E+02
29430,Deli,2.43,5.75,,3.90E+02
29435,Frozen,3.68,4.71,,3.54E+02
29441,Pantry,,,,1.49E+03
29469,Dairy & Eggs,4.06,4.98,,2.38E+02
29693,Snacks,23.06,11.81,10.13,7.26E+01
29696,Snacks,23.06,11.81,10.13,7.03E+01
29698,Snacks,23.06,11.81,10.13,7.26E+01
29699,Snacks,23.06,11.81,10.13,7.26E+01
29705,Snacks,1.75,6.5,0.75,6.35E+01
29707,Snacks,1.75,6.5,0.75,7.26E+01
29709,Snacks,1.75,6.5,0.75,7.03E+01
29712,Snacks,1.75,6.5,0.75,7.03E+01
29718,Snacks,1.75,5.83,0.59,5.22E+01
29719,Snacks,1.75,5.83,0.59,4.99E+01
29723,Snacks,1.5,5.46,1.08,4.54E+01
29740,Snacks,,,,6.35E+01
29744,Snacks,2.6,4.87,,6.35E+01
29774,Snacks,1.25,5,,4.54E+01
29782,Pantry,10.66,2.61,,9.07E+02
29798,Pantry,11.74,2.93,,1.22E+03
29811,Pantry,8.26,2.06,2.06,5.44E+02
29831,Pantry,8.9,3.16,2.55,8.07E+02
29834,Pantry,,,,7.76E+02
29838,International,7.71,2.53,,6.24E+02
29846,Pantry,8.29,2.59,,9.34E+02
29847,Pantry,9.13,2.9,,1.26E+03
29868,Pantry,9.33,3.48,3.48,9.07E+02
29900,Pantry,6.39,2.96,,5.42E+02
29903,Pantry,,,,1.70E+02
29922,Pantry,,,,4.54E+02
29923,Pantry,,,,7.76E+02
29925,Pantry,,,,7.71E+02
29934,Pantry,,,,1.50E+03
29987,Pantry,,,,4.85E+02
29991,Pantry,8.15,4.1,,5.33E+02
29999,Pantry,,,,3.69E+02
30002,Pantry,7.98,2.48,,6.01E+02
30007,Pantry,7.79,2.46,,6.12E+02
30008,Pantry,7.79,2.46,,6.12E+02
30010,Pantry,7.79,2.46,,6.58E+02
30012,Pantry,7.79,2.46,,6.17E+02
30044,Canned Goods,,,,1.52E+02
30075,Canned Goods,1.51,3.38,,1.81E+02
30076,Canned Goods,1.51,3.38,,1.81E+02
30158,Personal Care,3.9,6.1,3.5,1.32E+02
30813,Beverages,4.84,7.81,,2.21E+03
30825,International,5.39,5.5,,2.38E+02
30830,Canned Goods,,,,4.13E+02
30864,Snacks,7.68,4.72,,2.43E+02
30879,Snacks,9.39,6.9,,1.07E+02
30885,Beverages,,,,6.35E+01
30956,Snacks,23.06,11.81,10.13,7.26E+01
30964,Snacks,1.8,5,0.7,5.22E+01
30966,Snacks,1.8,5,0.7,8.53E+02
30967,Snacks,1.8,5,0.7,5.22E+01
31113,Alcohol,11.88,3.29,,1.17E+03
31115,Alcohol,13.06,3.02,,1.39E+03
31128,Snacks,,,,4.54E+01
31254,Beverages,5.37,4.26,,1.14E+03
31265,Alcohol,12.24,5.04,,3.71E+03
31299,Beverages,,,,3.22E+02
31514,Personal Care,3.51,4.26,,2.40E+02
31588,Personal Care,6.51,2.98,,1.66E+02
31694,Beverages,7.3,4,2.15,3.22E+02
31729,Babies,6.7,2.95,,2.09E+02
31759,Household,,,,
31793,Personal Care,9.3,3.28,,5.78E+02
32024,Beverages,5.22,16,4.89,4.08E+03
32342,Beverages,,,,1.20E+04
32368,Bakery,13,9.25,,6.80E+02
32502,Dairy & Eggs,5.3,5.2,5.2,1.04E+03
32793,Frozen,5.2,6.6,,3.47E+02
32822,Canned Goods,4.44,2.96,2.96,4.54E+02
33050,Personal Care,9.66,4.38,9.66,3.63E+02
33164,Alcohol,12.38,3.85,3.85,2.72E+03
33169,Alcohol,12.9,4.49,4.43,2.68E+03
33172,Alcohol,,,,2.70E+03
33176,Alcohol,,,,1.75E+03
33219,Alcohol,13.1,4.15,,2.18E+03
33229,Alcohol,,,,1.25E+03
33244,Alcohol,11.67,3.6,3.6,1.58E+03
33265,Alcohol,,,,1.34E+03
33420,Beverages,,,,2.72E+03
33422,Beverages,,,,2.72E+03
33491,Snacks,7.75,5,1,1.18E+02
33492,Dairy & Eggs,5.25,8.33,6.38,3.33E+03
33662,Alcohol,9.44,9.96,,6.99E+03
33679,Personal Care,7.1,2.11,2.1,2.95E+02
33713,Alcohol,8.67,7.55,,3.35E+03
33758,Snacks,9,4.7,4.1,3.15E+02
33791,Snacks,7.69,5.31,2.31,2.13E+02
34053,Frozen,,,,1.42E+02
34054,Canned Goods,,,,1.24E+02
34071,Snacks,8.75,4.13,2.25,1.76E+02
34079,Canned Goods,,,,4.18E+02
34081,Canned Goods,3.29,3.99,2.2,3.67E+02
34082,Canned Goods,3.3,3.99,2.2,3.67E+02
34083,Canned Goods,1.84,3.99,3.99,3.49E+02
34090,Frozen,12.07,11.62,1.64,6.27E+01
34091,International,,,,1.02E+02
34102,Household,11.17,5.15,,1.63E+03
34107,Pantry,,,,9.07E+02
34108,Dry Goods & Pasta,4.28,3.7,,7.94E+01
34110,Pantry,8.31,3.91,3.92,8.48E+02
34126,Breakfast,13.3,7.77,2.53,3.40E+02
34130,Snacks,8.66,3.48,0.71,9.53E+01
34134,Dry Goods & Pasta,6.3,3.95,1.8,2.27E+02
34135,Pantry,5.85,4.05,0.4,2.83E+01
34137,Personal Care,4.19,5.21,,4.99E+01
34139,Pantry,4.86,3.69,,7.71E+01
34148,Pantry,,,,3.54E+01
34149,Personal Care,7.31,3.66,,9.75E+01
34155,Personal Care,,,,
34158,Dry Goods & Pasta,6.51,3.36,,9.91E+02
34159,Personal Care,,,,
34160,Personal Care,5.33,2.09,2.09,1.70E+02
34163,Frozen,7.85,9.15,1.05,2.78E+02
34164,Household,9.38,2.87,2.87,7.62E+02
34175,Snacks,3.02,9.46,3,3.45E+02
34176,Personal Care,4.13,4.29,3.86,1.04E+02
34180,Personal Care,5.61,5.66,2.75,2.36E+02
34183,Personal Care,5.33,3.16,1.63,5.67E+01
34184,Personal Care,,,,2.68E+02
34185,Personal Care,5.33,3.13,1.64,5.44E+01
34186,Snacks,5.4,12.7,2.4,3.58E+02
34187,Snacks,2.75,10.25,4.13,3.76E+02
34196,Snacks,8.47,4.1,0.71,9.53E+01
34203,Dairy & Eggs,,,,2.07E+02
34206,Pantry,7.88,2.28,2.28,1.70E+02
34213,Snacks,8.27,6.05,1.26,1.87E+02
34220,Snacks,4.55,3.1,,7.21E+02
34229,Frozen,,,,5.81E+02
34243,Pantry,5.6,4.37,,8.19E+02
34252,Pantry,5.05,2.85,,7.51E+02
34256,Pantry,,,,5.10E+02
34257,Pantry,,,,5.10E+02
34266,Pantry,6.05,2.9,2.95,7.42E+02
34267,Pantry,6.35,2.97,2.95,7.03E+02
34271,Canned Goods,6.25,4.91,5,1.06E+02
34277,Household,11.17,7.47,7.4,3.26E+03
34280,Snacks,10.4,3.06,0.44,1.50E+02
34281,Dairy & Eggs,4.25,6.6,3.9,3.54E+02
34283,Dairy & Eggs,4.25,6.6,3.9,4.40E+02
34290,Dairy & Eggs,,,,1.42E+02
34297,Pets,1.45,2.6,2.6,8.50E+01
34298,International,3,2.55,2.55,2.77E+02
34299,International,2.95,2.55,2.55,2.59E+02
34300,International,7.41,3.3,2.25,6.80E+02
34303,Frozen,4.11,3.92,3.88,4.76E+02
34304,Pantry,8.06,2.89,,7.26E+02
34305,International,3.22,3.37,,4.60E+02
34331,Pets,1.45,2.6,2.6,8.50E+01
34336,Frozen,4.8,6.88,4.13,8.35E+02
34340,Personal Care,8.5,3,1.69,4.31E+02
34344,Household,8.2,3.35,,3.06E+02
34348,Pantry,8.91,3.28,1.89,6.49E+02
34349,Household,11.61,6.95,3.55,2.02E+03
34351,Frozen,4.76,6.88,4.13,8.30E+02
34352,Pets,1.45,2.6,2.6,8.50E+01
34354,Frozen,,,,
34372,Pantry,,,,1.13E+02
34374,Pantry,4.88,3.03,3.03,4.31E+02
34376,Frozen,12.8,7.35,3.6,1.80E+03
